,lien,Kilométrage,Année,Marque,Modèle,Carburant,Puissance fiscale,Couleur du véhicule,Etat du véhicule,Type de carrosserie,Boite,Cylindrée,Description,Prix
2739,https://www.tayara.tn//listings/voitures-9/b1317b0c-ab53-4dc6-b2b2-1a91352085ee/volkswagen-golf-6-série-145,126000.0,2010.0,Volkswagen,Golf 6,Essence,7.0,Noir,Avec kilométrage,Compacte,Manuelle,1.6, A VENDRE Volkswagen GOLF 6 SÉRIE 145 Année:30/ 06/2010. 126 000 km. 07 CV ESSENCE 1.6 L ⚠️ Prix : 35 000 DT ☎️ 22 227 007 ☎️ 53 939 007 Options & équipements - vitres électriques teintées d'origine -jantes alliages -rétroviseurs électriques et dégivrants -accoudoir avant -climatisation automatique -bluetooth -radar de recul -ordinateur de bord -prise audio USB -volant cuir Disponible sur RDV à notre showroom CARhabti -118 RUE IBEN JAZZAR DERRIÈRE CARRFOUR LA MARSA ☎️22227007- 53 939 007,35000.0
2740,https://www.tayara.tn//listings/voitures-9/2987772a-3065-4ad3-b2e9-d2c273c66ef6/mercedes-e220-cdi-boîte-auto-série-114,258000.0,2004.0,Mercedes-Benz,Classe E,Diesel,9.0,Noir,Avec kilométrage,Berline,Automatique,2.0, À VENDRE Mercedes E220 CDI boîte AUTO Série 114 Etat neuf. Toutes options . Modele 09/07/2004. 258 000 km. ( 9 CV DIESEL) ⚠️ Prix : 37 000 DT ☎️ 22 227 007 ☎️ 53 939 007 Options & équipements -intérieur cuir -double toit panoramique ouvrant -sièges électriques -aide parking av/ar -rétroviseurs électriques et dégivrants -vitres électriques -accoudoir central arrière -accoudoir central avant -climatisation automatique multi zone -kit téléphone main libre -ordinateur de bord -prise audio USB -régulateur de vitesse -volant cuir -détecteur de pluie -essuie-glaces automatiques -feux automatiques -feux xénon -Disponible sur RDV à notre showroom CARhabti -118 RUE IBEN JAZZAR DERRIERE CARRFOUR LA MARSA ☎️22227007- 53 939 007,37000.0
2741,https://www.tayara.tn//listings/voitures-9/7537bdce-0150-44f2-b359-4c4f5e458469/peugeot-2008-série-183-première-main,135000.0,2015.0,Peugeot,2008,Essence,5.0,Noir,Avec kilométrage,Monospace,Manuelle,1.2, A Vendre Peugeot 2008 série 183 première main Modèle 07/07/2015 (135 000 KM) 5 cv essence ⚠️ Prix : 43 800 DT ☎️ 22 227 007 ☎️ 53 939 007 -Options & équipements -toit panoramique -volant multifonction -accoudoir avant -rétroviseur rabattable -climatronic -caméra de recul -aide parking -régulateur de vitesse -chargeur CD -jantes alu -feux xénon -feux de jour LED - vitres électrique -kit téléphone main libre -ordinateur de bord -prise audio USB -volant cuir -Disponible sur RDV à notre showroom CARhabti -118 RUE IBEN JAZZAR DERRIÈRE CARREFOUR LA MARSA ☎️22227007 - 53 939 007,43800.0
2742,https://www.tayara.tn//listings/voitures-9/dc0fe8ab-2f31-41fe-9fb5-e7eb22fb98b5/audi-a-4-boite-6-série-165-première-main,145000.0,2013.0,Audi,A4,Essence,7.0,Blanc,Avec kilométrage,Berline,Manuelle,1.8, A VENDRE AUDI A 4 Boite 6 SÉRIE 165 PREMIÈRE MAIN Année: 18/02/2013. 145 000 km. 07 CV ESSENCE 1.8 L ⚠️ Prix : 45 800 DT ☎️ 22 227 007 ☎️ 53 939 007 Options & équipements -4 vitres électriques avec rideaux -jantes alliages -rétroviseurs électriques et dégivrants -accoudoir arrière -accoudoir avant -climatisation automatique -écran -kit téléphone main libre -ordinateur de bord -prise audio USB -régulateur de vitesse -volant cuir -détecteur de pluie -feux automatiques Disponible sur RDV à notre showroom CARhabti -118 RUE IBEN JAZZAR DERRIÈRE CARREFOUR LA MARSA ☎️22227007 - 53 939 007,45800.0
2743,https://www.tayara.tn//listings/voitures-9/04d37026-6a4c-4871-a886-eb4732500d4d/kia-rio-1-et-main-toute-option,71000.0,2016.0,Kia,Rio,Essence,5.0,Noir,Nouveau,Berline,Manuelle,1.2, kia rio toute option fin 2016,32800.0
2744,https://www.tayara.tn//listings/voitures-9/e11dc282-a30a-4068-bf31-f829fc7f3c26/mercedes-e220-cdi,200000.0,2012.0,Mercedes-Benz,Classe E,Diesel,9.0,Noir,Avec kilométrage,Berline,Automatique,2.1," MERCEDES-BENZ E220 CDI *1er mise en circulation :04/2012 *Immatriculation : 165 TN *Type: W212 *Puissance : 9cv *Carburant : Diesel *Type de transmission : Automatique (bva) Tres bien enretenue,en tres bonne état Échange possible Pour plus d'inforamation :41.107.109",78000.0
2745,https://www.tayara.tn//listings/voitures-9/d41ac98c-b949-4aa7-b7af-7fea4f8db9f9/agence-de-location-vente-des-voitures,165000.0,2017.0,Mitsubishi,Lancer,Essence,4.0,Blanc,Avec kilométrage,Autres,Manuelle,1.2, A vendre Mitsubishi Mirage et attrage,18000.0
2746,https://www.tayara.tn//listings/voitures-9/11272eca-031e-4600-b741-514612d32548/audi-a4,145000.0,2013.0,Audi,A4,Essence,7.0,Blanc,Avec kilométrage,Berline,Manuelle,1.8, AUDI A4 2014 ► Volant multi fonction ► 4 vitres électriques ► Rétroviseur électrique  ► radar de recul ► climatronic  ► jante alu 16 pouces  ► Kilométrage 145.000  ► Annee 2013 ► puissance 7 cv essence  ► boite 6 rapports,44000.0
2747,https://www.tayara.tn//listings/voitures-9/8469ab34-73ae-484e-a768-f1975ba2b683/bmw-série-3,160000.0,2011.0,BMW,Serie 3,Essence,7.0,Noir,Avec kilométrage,Berline,Manuelle,1.6, a vendre une bmw 316 i décembre 2011 voiture en très bonne état...  toutes les papiers en règle voiture qui roule tout les jours ...  prix à débattre  pour plus d'informations merci de me contacter par téléphone 27292683  ou bien par message...  merci,47000.0
2748,https://www.tayara.tn//listings/voitures-9/1ee00cb1-5916-4572-8db6-c55fee9eef0b/partner-origine,200683.0,2012.0,Peugeot,Partner,Diesel,7.0,Blanc,Avec kilométrage,Autres,Manuelle,>4.0, peugeot partner origin 2 emme main nthifa,19100.0
2749,https://www.tayara.tn//listings/voitures-9/131a24ba-3772-4335-8252-e19789217aff/une-très-belle-seat-leon-sport-2-portes-tout-option,28500.0,2017.0,Seat,Leon,Essence,6.0,Gris,Avec kilométrage,Compacte,Manuelle,1.2, SeatLeon tout option 2 portes sport Tout Neuf L'aouina Tunis Tél : 51291900,53000.0
2750,https://www.tayara.tn//listings/voitures-9/dc25a1d5-7fca-4578-9d54-58e0f49ae452/citroen-berlingo,225000.0,2004.0,Citroen,Berlingo,Diesel,7.0,Vert,Avec kilométrage,Autres,Manuelle,1.2, A vendre citroen berlingo ,12500.0
2751,https://www.tayara.tn//listings/voitures-9/05893e2c-831b-4843-8cd2-048f189b355b/bmw-e92-320d-bva-m-packet,220000.0,2008.0,BMW,Serie 3,Diesel,10.0,Noir,Avec kilométrage,Autres,Automatique,2.0," a vendre une très belle E92 320d n47d20 177 ch 350 nm  boîte automatique modèle 2008 consommation mixte 7,9, la voiture est  bien équipée ,en très bon état et bien entretenue . Intérieur cuir beige  Sièges électrique à mémoire Jantes 18"" M CSL Volant et pommeau M Rideau électrique  pdc  alarme d'origine BMW  kit M extérieur  rétro rabattables  I drive ,Bluetooth ,aux ,tv toit ouvrant  keyless go spoiler M technique ,suspension M.... voir la liste des options sur photo. Aucune dépense a prévoir  entretien fait :huiles et filtres disques et patins facture a l'appui chez un spécialiste BMW contact :20346446",45000.0
2752,https://www.tayara.tn//listings/voitures-9/c0518740-6ddd-40fe-a4d8-de3dbe1e328a/chevrolet-cruse,140000.0,2012.0,Chevrolet,Cruze,Essence,7.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, Tel 23876955,27000.0
2753,https://www.tayara.tn//listings/voitures-9/d9145183-4798-494d-9395-aafd5acd55ff/-golf-6-1-6-tdi-tel-52284627,184000.0,2010.0,Volkswagen,Golf 6,Diesel,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, ariana tunis tel 52284627,33000.0
2754,https://www.tayara.tn//listings/voitures-9/903b8a6f-6727-4a52-a8e0-237738dbff54/ford-fiesta,193000.0,2000.0,Ford,Fiesta,Essence,5.0,Autre,Avec kilométrage,Compacte,Manuelle,1.4, ford fiesta ndhifa air bag direction assisté moteur noir,9300.0
2755,https://www.tayara.tn//listings/voitures-9/896dc7db-8a46-430a-90ce-2ea5f6638d31/a-vendre-407-très-bonne-état-économique,180000.0,2007.0,Peugeot,407,Essence,6.0,Bleu,Avec kilométrage,Berline,Manuelle,1.6, Très belles voitures état neuf économique bien entretenu avec tout papier comme appui tel 29 212 565,21500.0
2756,https://www.tayara.tn//listings/voitures-9/fa5887aa-cbbf-488c-8e37-1d1f106426f9/belle-polo-3-,290000.0,1998.0,Volkswagen,Polo,Essence,4.0,Blanc,Avec kilométrage,Compacte,Manuelle,<1.0, polo 3 très propre 4 chevaux tel 51155403,10700.0
2757,https://www.tayara.tn//listings/voitures-9/0ecad138-20f0-4502-93c9-ec37c7972b63/ford-fiesta-titanium-2013-35-000-dt-négociable-,45500.0,2013.0,Ford,Fiesta,Essence,5.0,Autre,Avec kilométrage,Autres,Manuelle,1.2, Première main . Très bon état.  ija chouf wa3ti rayek.,35000.0
2758,https://www.tayara.tn//listings/voitures-9/cb5578fa-521c-43b7-8254-1a2513184395/c-15-,1111.0,2001.0,Citroen,C15,Diesel,7.0,Blanc,Avec kilométrage,Berline,Manuelle,1.6," Citroên C 15 7ch Diesel 2 places  État impeccable, date de première mise en circulation 07 / 2001 ( série 100 )  Moteur Partner",7700.0
2759,https://www.tayara.tn//listings/voitures-9/e5c46878-f2dc-414a-8e95-b2f35cf9be23/voiture-a-vendre-,200000.0,2008.0,Ford,Fiesta,Essence,5.0,Beige,Avec kilométrage,Autres,Manuelle,3.0, للبيع سيارة من نوع فورد في حالة حسن ,15000.0
2760,https://www.tayara.tn//listings/voitures-9/9a24802e-2baa-4ab9-b12d-49ca0b86da89/renault-9,300000.0,1984.0,Renault,R9,Diesel,5.0,Rouge,Avec kilométrage,Berline,Manuelle,1.9, très propre Renault 9 moteur r19 ,5500.0
2761,https://www.tayara.tn//listings/voitures-9/e11a357c-87ab-4d4f-a7d8-cccfe33ed846/belle-peugeot-207,190000.0,2008.0,Peugeot,207,Essence,6.0,Vert,Nouveau,Autres,Manuelle,1.6, Peugeot 207 fin 2008 6ch essence 190km Ordinateur de board Climatiseur marche Chauffage marche Viltre electrique Systeme abs Volant assiste Airbag Fermiture centrale 4 pneu neuf Interieur etat origine 54477457,22000.0
2762,https://www.tayara.tn//listings/voitures-9/1add5e55-d58d-44a7-bb05-6e0526f007ad/golf-7-lounge,49000.0,2015.0,Volkswagen,Golf 7,Essence,5.0,Beige,Avec kilométrage,Berline,Manuelle,1.2, importée d l'Allemagne en décembre 2016. première mise en circulation : juin 2015. pour plus de détails n'hésitez pas a m'appeler.,57000.0
2763,https://www.tayara.tn//listings/voitures-9/79e54c11-622c-46bf-93bf-aa2646930057/peugeot-3008-hdi-diesel-,190000.0,2010.0,Peugeot,3008,Diesel,6.0,Blanc,Avec kilométrage,Autres,Manuelle,1.6, Peugeot 3008 HDI Diesel full Options ex...... Tel : 24 306 335 ,37000.0
2764,https://www.tayara.tn//listings/voitures-9/21e979f3-08b1-4bf9-9d5c-cd8eefad167b/mini-cooper-s-,135000.0,2010.0,mini,Cooper,Essence,10.0,Gris,Avec kilométrage,Compacte,Automatique,1.6, a vendre o echange mini cooper s toute options ,44500.0
2765,https://www.tayara.tn//listings/voitures-9/fb6f6c32-3b42-429b-b531-57828243cc97/voiture-a-vendre,200000.0,1990.0,Fiat,Uno,Essence,5.0,Rouge,Avec kilométrage,Berline,Manuelle,1.1, voiture a vendre en bonne etat  contacter 25038312,7700.0
2766,https://www.tayara.tn//listings/voitures-9/0c908a8a-2d08-4c83-b5ba-d673f385450b/mahindra-k8,18800.0,2018.0,Mahindra,Hover,Essence,5.0,Gris,Nouveau,Compacte,Manuelle,1.2, voiture neuve et toute options. ✅sous garantie. ✅start-stop. ✅luminaire d'ambiance. ✅jantes aluminium. ✅radars de recul. ✅commande au volant. ✅ESP. ✅4 vitres électriques. ✅bluetooth _ USB......... contact : 29166050,33000.0
2767,https://www.tayara.tn//listings/voitures-9/b7f07201-bf84-4641-84ab-2f8ab0ccc97f/voiture-renault,350000.0,1995.0,Renault,Safrane,Diesel,6.0,Gris,Nouveau,Compacte,Manuelle,2.1, Bonne occasion (96259326),9000.0
2768,https://www.tayara.tn//listings/voitures-9/3ea8dde4-f835-48e7-b90c-21275bfddb8a/citroën-ax-sport-essence-4-ch-5-vitesses-mouter-junior-52668388,0.0,1994.0,Citroen,AX,Essence,4000.0,Rouge,Nouveau,Utilitaire,Automatique,<1.0, Soussa sidi abed lahmid Faycel 52668388,6000.0
2769,https://www.tayara.tn//listings/voitures-9/d8eadd87-1236-4783-a379-9716acedb5c3/navara-le,250000.0,2009.0,Nissan,Navara,Diesel,10.0,Bleu,Nouveau,4 x 4,Manuelle,2.5, Voiture en parfait état  Toutes options  4x4 Pneus neufs  Tél 29515489,34000.0
2770,https://www.tayara.tn//listings/voitures-9/6d2fa363-3ffb-4a97-a437-0324aac896b9/bmw-e30-avandr-ou-échange-55160337,250000.0,1989.0,BMW,Serie 3,Essence,7.0,Bleu,Pièces manquantes,Compacte,Manuelle,1.6, moteur m40 b16 rekeb jdid 7ch fiha jaunte élargi acier avec marmite de sono .voiture Jamais accidenté 9a3da 3al état dorijin,7500.0
2771,https://www.tayara.tn//listings/voitures-9/674f9f6f-0e23-4050-8254-71c492caaf14/97126476-voiture,124000.0,2016.0,Mazda,BT-50,Diesel,9.0,Blanc,Nouveau,4 x 4,Manuelle,>4.0, 97126476/21540095 Ahmed Voiture tout neuf  Double cle Turbo Double pont on marche Double cabine Etape dorigine karehba ndhifa barcha kol chey ge3ed dorigine,59800.0
2772,https://www.tayara.tn//listings/voitures-9/d2276530-fbe6-44ab-b2d1-df5c6fd71e80/fiat-uno,200000.0,1997.0,Fiat,Uno,Essence,5.0,Gris,Nouveau,Autres,Manuelle,>4.0, a vendre fiat uno 5cv année 1997 ndhifa barcha essence prix 6900 numéro 50406407,6900.0
2773,https://www.tayara.tn//listings/voitures-9/f7eaf870-e918-4121-becf-cbae9068b392/voiture-citroën-c4-téléphone-:21880760,240000.0,2007.0,Citroen,C4,Essence,6.0,Gris,Avec kilométrage,Cabriolet,Manuelle,1.4," voiture Citroën C4 -jante alluminuim 16"" - climatisation -rétroviseur électrique -limiteur et régulateur de vitesse -poste radio original",21000.0
2774,https://www.tayara.tn//listings/voitures-9/6c413dd1-e6c8-4632-a733-fe05aca1a7f2/seat-leon-tsi-tt-option-,111000.0,2015.0,Seat,Leon,Essence,6.0,Blanc,Avec kilométrage,Compacte,Manuelle,>4.0, SEAT LEON TSI toute option première main disponible a soukra (shell soukra ) ,44000.0
2775,https://www.tayara.tn//listings/voitures-9/aad49260-980b-439c-bfc6-773ccc5adb9c/a-vendre-kia-picanto-série-187,21320.0,2016.0,Kia,Picanto,Essence,5.0,Rouge,Nouveau,Compacte,Manuelle,1.2, voiture neuve (21320 km)  5 vitesses rapport manuel  intérieur propre  visible au parking Champion Lafayette ,31000.0
2776,https://www.tayara.tn//listings/voitures-9/e9cd60a2-8b52-44b7-b888-b5d2e700a9d8/a-vendre-renault-express-,500000.0,1989.0,Renault,Express,Diesel,6.0,Blanc,Avec kilométrage,Compacte,Manuelle,3.0, renault express à eljem ,7000.0
2777,https://www.tayara.tn//listings/voitures-9/d22d45e6-c426-4f36-8607-d9bb32fd30e1/a-vendre-belle-ford-annee-2008-karroussa-ndhifa-w-kol-chy-dorigine-97964876-,201000.0,2008.0,Ford,Ranger,Diesel,10.0,Gris,Avec kilométrage,Utilitaire,Manuelle,>4.0, A vendre belle camine ford 97964876,21000.0
2778,https://www.tayara.tn//listings/voitures-9/c475b337-2bb2-464f-8909-8b0da23e8e13/clio-tres-propre-importe,270000.0,2009.0,Renault,Clio,Essence,4.0,Blanc,Nouveau,Compacte,Manuelle,1.2, Clio très propre importe de France avec installation gaz d'origine Contacte anis 22441991,24000.0
2779,https://www.tayara.tn//listings/voitures-9/ebdc4409-5970-4b20-b874-5122e30dbe65/clio-4-dynamique-diesel-06-cv-(eco-02)-importée-,184000.0,2014.0,Renault,Clio,Diesel,6.0,Blanc,Nouveau,Compacte,Manuelle,1.4, clio 4 dynamique diesel 06 cv (eco 02) importée de la France année 2014 machya 180 000 km toutes options . tél 54751444   ,34000.0
2780,https://www.tayara.tn//listings/voitures-9/68b74d9d-b353-4833-94f4-d76d7cdd4504/106,250000.0,1999.0,Peugeot,106,Essence,5.0,Blanc,Avec kilométrage,Compacte,Manuelle,<1.0, Peugeot,10500.0
2781,https://www.tayara.tn//listings/voitures-9/d46d27e2-e8fd-4a87-b6fe-e5a22ebc2b28/piaggio-ciao,100000.0,2015.0,Autres,Autres,Essence,50.0,Vert,Nouveau,Autres,Manuelle,<1.0, moTo èTAt neuf .... jamis utulisè en tunisie pour plus d'information appèllè moi et merciii...,1850.0
2782,https://www.tayara.tn//listings/voitures-9/579427b0-9ce1-4cf0-a9cc-8a2067a68c13/chenwa,0.0,0.0,Renault,Espace,Diesel,7.0,Blanc,Avec kilométrage,Cabriolet,Manuelle,1.2, سيار للبيع,5000.0
2783,https://www.tayara.tn//listings/voitures-9/abcab5b5-229d-4ae5-a78b-81f850f954c8/renault-symbol,80000.0,2016.0,Renault,Symbol,Essence,5.0,Blanc,Avec kilométrage,Autres,Manuelle,1.6, karhba nthifa barcha,26500.0
2784,https://www.tayara.tn//listings/voitures-9/8b4fb2bc-9310-4709-84bb-da304595496a/cause-départ-à-l'étranger-golf-7-tun-195-importé-d'allemagne,105000.0,2015.0,Volkswagen,Golf 7,Essence,5.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2," A vendre golf 7 importée d'Allemagne essence 5 cv parfait état, toutes options",59500.0
2785,https://www.tayara.tn//listings/voitures-9/6f251278-82a0-4c9d-8006-4b5b43fe46ea/dacia-mcv-logan,120000.0,2015.0,Dacia,Logan MCV,Essence,5.0,Gris,Nouveau,Berline,Manuelle,1.2, voiture première main toutes options -vitre electriques -climatiseur -jante allu -fermeture centrale -blue tooth(téléphone) -prix peu négociable 98533131/24835333,28900.0
2786,https://www.tayara.tn//listings/voitures-9/94e7fa36-cb2d-4f9b-927c-76ba40546adc/clio-campuse,148112.0,2009.0,Renault,Clio,Essence,4.0,Camel,Avec kilométrage,Compacte,Manuelle,1.4, Toutes options  Direction assistée  Climatiseur,22500.0
2787,https://www.tayara.tn//listings/voitures-9/5c74ca45-9357-42b8-bed5-0a4c7b84effc/a-vendre-polo-5-très-propre,170000.0,2004.0,Volkswagen,Polo,Essence,4.0,Gris,Avec kilométrage,Compacte,Manuelle,3.0, A vendre polo 5 très propre ..  année 2004..170 milles km,15500.0
2788,https://www.tayara.tn//listings/voitures-9/11c6084f-b099-4c3a-8711-38bc4f845f99/mercedes-clk-w208,219000.0,2001.0,Mercedes-Benz,Classe CLK,Essence,11.0,Noir,Avec kilométrage,Autres,Manuelle,>4.0, A vendre : Mercedes CLK  w208 ‘’Avantgarde’’ ( la plus sportive de sa gamme) Boite 6 en bon état. Batterie achetée il y’a quelques jours  + 4 pneus Michelin en bon état avec double clé disponible. Année : 2001 / Kilométrage : 219000 Km / Nbr de chevaux :11  ******** Options ********* - Ordinateur de bord + GPS - Prise audio USB + AUX + Micro SD + DVD - Volant multifonction -Régulateur de vitesse + limiteur de vitesse -Feux d'ambiance -Rétroviseurs électriques et dégivrants + rabattables -Accoudoir avant & arrière -Climatisation automatique Bizone -Jantes Allu R16 -Détecteur de pluie + essuie-glaces automatiques -Feu Anti brouillard  -Vitres teintés -ABS -Airbags  -Salon cuir d’origine -Anti-patinage ESP et pleine d'autres options ... ********** Contact : 22273276  *******,23500.0
2789,https://www.tayara.tn//listings/voitures-9/e824e8d6-ee4c-4c88-98b1-ed0c6cc1d1b5/c4-picasso,214760.0,2009.0,Citroen,C4 Picasso,Diesel,6.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, Num : 97476686 3am 2009 6 ch Diesl 7 places 4 vitre électrique Toute options  Karhba nedhifa we imta3 3ayla,25000.0
2790,https://www.tayara.tn//listings/voitures-9/1d4b9ec1-f443-484c-bb48-8eedea338bab/dacia,1700000.0,2010.0,Dacia,Logan,Diesel,4.0,Jaune,Nouveau,Compacte,Manuelle,>4.0, karhba incbifa motor incbif asisti viter ilkitrik 4cv awra9ha ilkol 5alsin model 2010 te .27.817.605,7800.0
2791,https://www.tayara.tn//listings/voitures-9/467a7e27-a115-4b8d-81e4-2f8a52f6f0bc/voiture,200213.0,2009.0,Renault,Scenic,Diesel,6.0,Gris,Nouveau,Utilitaire,Manuelle,1.5, Gazoil,22000.0
2792,https://www.tayara.tn//listings/voitures-9/d35bab5e-2926-4b67-8799-faa5ef44c042/vente-d-une-voiture-c-elyse,104000.0,2015.0,Citroen,C-Elysée,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,3.0, une belle voiture de prestige rn bonne état diagnostique 0 défaut toute optio jente allué,22500.0
2793,https://www.tayara.tn//listings/voitures-9/d61eddbf-6cf0-4983-90e5-c05a55191a61/polo-5-à-vendre-,191000.0,2004.0,Volkswagen,Polo,Essence,4.0,Vert,Avec kilométrage,Berline,Manuelle,1.2, Polo 5 à vendre  en trés bonne etat carousserie jamais touché  mouteur inpecable ,15300.0
2794,https://www.tayara.tn//listings/voitures-9/802d1b10-cd12-4a11-9f91-243422f1d360/peugeot-301-tu-179,85000.0,2015.0,Peugeot,301,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.4, PEUGEOT 301 EXCLUSIVE PREMIERE MAIN  TOUT OPTION  EXELLENTE ETAT,25500.0
2795,https://www.tayara.tn//listings/voitures-9/c0fc98d7-d913-431d-a714-eae815a606f8/ford-courrier,105000.0,1996.0,Ford,Courrier,Diesel,7.0,Blanc,Avec kilométrage,Autres,Manuelle,1.8, lelkassab Bahia commation mazout zéro. visite mrigla Hatta juin 2020. pensionnée en 2015 ... 2eme main.  juste naksa taxe 2020.,4000.0
2796,https://www.tayara.tn//listings/voitures-9/9cce0de9-be96-4cb9-884e-6443536ba5ad/bmw-série-1-(116i)-en-bon-état-98210206,148000.0,2010.0,BMW,Serie 1,Essence,7.0,Blanc,Avec kilométrage,Autres,Automatique,1.6," A vendre BMW 116 i, 7 CV , 2 portes  Blanche, intérieur cuir, boite automatique et toit ouvrant  DMC: décembre 2010  148000 km  Contact (Foued): 98210206",40000.0
2797,https://www.tayara.tn//listings/voitures-9/cd00273c-54da-46f4-b24c-aea6962a6a36/a-vendre-citroen-c3-en-bon-état-numéro-:-98328872,212000.0,2008.0,Citroen,C3,Essence,5.0,Noir,Avec kilométrage,Compacte,Manuelle,>4.0, Appelez le 98328872,16500.0
2798,https://www.tayara.tn//listings/voitures-9/ab0e9af8-8506-4790-8a41-84c1ac1384cf/fiat-bravo-,170000.0,2010.0,Fiat,Bravo,Diesel,3.0,Noir,Nouveau,Berline,Manuelle,>4.0, Une belle fiât bravo diesel classe importé turbo injection état impeccable ,22000.0
2799,https://www.tayara.tn//listings/voitures-9/eba2c2fd-3937-41fa-8bca-384858719878/remorquage-sur-toute-la-tunisie-de-tout-type-de-voiture-et-camion-tel-28-114-114,123000.0,2020.0,Iveco,Daily,Diesel,28114114.0,Blanc,Nouveau,Berline,Manuelle,3.0, sos Remorquage  sur toute la Tunisie de tout type de voiture et camion tel: 28.114.114,35000.0
2800,https://www.tayara.tn//listings/voitures-9/89f568c6-4ae7-4d19-a42c-7bfab08555c2/c4,0.0,20.0,Citroen,C4,Diesel,6.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, C4 en bonne état hdi,17800.0
2801,https://www.tayara.tn//listings/voitures-9/d46b3282-f9a8-48ba-b45c-7eb0f5c286d5/a-vendre-classe-a180,95000.0,2015.0,Mercedes-Benz,Classe A,Essence,7.0,Noir,Avec kilométrage,Autres,Manuelle,1.6, A vendre  Classe A180 essence  En tres bonne état  Boite manuelle  Radar de recul  Rétroviseur électrique Kilométrage 95km  Date première mise en circulation 03/07/2015 ,58000.0
2802,https://www.tayara.tn//listings/voitures-9/8506c312-6bb5-40c7-92de-32af333c457d/golf5-très-bonne-occasion-1-ère-main,230000.0,2005.0,Volkswagen,Golf 5,Essence,5.0,Noir,Avec kilométrage,Berline,Manuelle,1.4," Golf5 toute options  Jantes allu, Radar recul Vitres électriques  Volant en bois édition limitée  Fermeture central Climatiseur Abs",1000.0
2803,https://www.tayara.tn//listings/voitures-9/115096df-8494-4268-a282-4d5d2e307c1a/a-vendre-e46,0.0,2000.0,BMW,Serie 3,Essence,7.0,Noir,Avec kilométrage,Berline,Manuelle,1.6, a vendre e 46 316i tout option,21000.0
2804,https://www.tayara.tn//listings/voitures-9/8e0a5afd-75a2-4142-a69b-8444358d29b3/très-propre-jaguar-prestigieuse-bien-entretenue,230000.0,2002.0,Jaguar,X-Type,Essence,10.0,Noir,Avec kilométrage,Berline,Manuelle,3.0, Toutes options jantes allu salon cuir anti dérapage automatique traction intégrale antibrouillard rétroviseurs électriques limiteur de vitesse radars de recule arrière accoudoir avant et arrière téléphone d’origine maison jaguar carnet d’entretien jaguar clés doubles origines alarme d’origine maison jaguar toute en très bonne État prix négociable Contact 22242221,35000.0
2805,https://www.tayara.tn//listings/voitures-9/cf6109fe-5ed8-4c68-bb82-b3233bd382e6/voiture-megane-3-sport-deux-porte,120000.0,2013.0,Renault,Megane,Essence,7.0,Blanc,Avec kilométrage,Autres,Manuelle,1.4, voiture en très bonne état premier main numéro de téléphone 95290733,29000.0
2806,https://www.tayara.tn//listings/voitures-9/bc5d8551-b263-4812-966a-420399542f4b/-voiture-205-,1000.0,1999.0,Peugeot,205,Diesel,4.0,Blanc,Avec kilométrage,Autres,Manuelle,<1.0, Voiture 205,10000.0
2807,https://www.tayara.tn//listings/voitures-9/e9a1b780-c1fa-42b6-9f2b-f5770d3c6e40/406,9000.0,2007.0,Peugeot,406,Diesel,367.0,Bleu,Nouveau,Autres,Manuelle,>4.0, 406 ndhifa 2 port moteur 24 n 24033069,17000.0
2808,https://www.tayara.tn//listings/voitures-9/9c96a3c9-6a29-42c8-ab23-0fd61f4d6068/r5-renault-5,1111.0,1980.0,Renault,R5,Essence,4.0,Bleu,Avec kilométrage,Compacte,Manuelle,<1.0, كرهبة ممتازة كل شي مبدل جديد موتور ممتاز و كورون مبدل جديد  اوراقها خالصين  avant train mbadel jdid rotule et bras crimaillere et souflet  الكرهبة موجودة في وذرف  السعر 2700 د 95089860,2000.0
2809,https://www.tayara.tn//listings/voitures-9/b418f31d-d8a0-4624-a419-c1e693f70619/polo-7,100000.0,2015.0,Volkswagen,Polo,Essence,4.0,Rouge,Avec kilométrage,Berline,Manuelle,1.2, Polo 7 +toute option pour plus d'informations appl 97600552,28500.0
2810,https://www.tayara.tn//listings/voitures-9/58fe1641-010e-4db0-9c08-286c1328e0ca/audi-a4-tfsi-1-8-toute-option,180000.0,2014.0,Audi,A4,Essence,7.0,Noir,Avec kilométrage,Berline,Automatique,1.8, a vendre audi A4 tfsi 1.8  année 2014 toute option boite auto  couleur noire  bien entretenue  numéro:20439011/98439011 vente ou échange avec Mercedes ou BMW.,60000.0
2811,https://www.tayara.tn//listings/voitures-9/9374ea7f-3674-4136-ad8e-fe4c62c96e94/clio-classique-,280000.0,2002.0,Renault,Clio,Essence,5.0,Gris,Avec kilométrage,Autres,Manuelle,1.2, Une voiture trop bien entretenu  (Karhba ndhifa ) Moteur révisé récemment  Climatiseur  Poste cd mp3 Vitre électrique  Fermeture centrale  Pneu en bon état  Série 104,15200.0
